timestamp_ms,is_error,is_auth_failure,path,query_length,query_entropy,request_content_length,response_length,request_preview
1773556637969,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_5"",""action"":""unlock"",""request_id"":""benign-1773556637958""}"
1773556640753,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_6"",""action"":""unlock"",""request_id"":""benign-1773556640743""}"
1773556643149,0,0,/command,0,0.0,74,267,"POST /command {""device_id"":""lock_5"",""action"":""lock"",""request_id"":""benign-1773556643139""}"
1773556645424,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_3"",""action"":""turn_off"",""request_id"":""benign-1773556645414""}"
1773556649101,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_3
1773556652624,0,0,/demo/search,8,3.0,0,1816,GET /demo/search?q=light_10
1773556654474,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":19.6,""request_id"":""benign-1773556654464""}"
1773556656640,0,0,/command,0,0.0,80,276,"POST /command {""device_id"":""light_10"",""action"":""turn_off"",""request_id"":""benign-1773556656630""}"
1773556658689,0,0,/state,7,2.8074,0,162,GET /state?device_id=light_5
1773556662741,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""thermostat_2"",""event"":""temperature_update"",""value"":{""temp"":18.1}}"
1773556665024,0,0,/events,0,0.0,0,2052,GET /events?limit=20
1773556667558,0,0,/state,12,3.1887,0,494,GET /state?device_id=thermostat_3
1773556670998,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":25.9,""request_id"":""benign-1773556670992""}"
1773556675189,0,0,/events,0,0.0,0,1055,GET /events?limit=10
1773556678531,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_8"",""action"":""turn_off"",""request_id"":""benign-1773556678520""}"
1773556681912,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_3
1773556684249,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_4"",""action"":""lock"",""request_id"":""benign-1773556684239""}"
1773556687048,0,0,/events,0,0.0,0,1055,GET /events?limit=10
1773556688924,0,0,/events,0,0.0,0,1055,GET /events?limit=10
1773556692299,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_2
1773556694721,0,0,/state,6,2.585,0,166,GET /state?device_id=lock_3
1773556698187,0,0,/health,0,0.0,0,186,GET /health
1773556700474,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_3
1773556704003,0,0,/demo/search,6,2.585,0,1368,GET /demo/search?q=lock_1
1773556707985,0,0,/demo/upload-preview,0,0.0,340,74,POST /demo/upload-preview [multipart]
1773556710524,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773556713281,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_5"",""action"":""unlock"",""request_id"":""benign-1773556713270""}"
1773556715259,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":19.4,""request_id"":""benign-1773556715185""}"
1773556719037,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_1
1773556763022,0,0,/health,0,0.0,0,186,GET /health
1773556772254,0,0,/command,0,0.0,97,611,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":18.1,""request_id"":""benign-1773556772231""}"
1773556786041,0,0,/demo/search,9,2.5033,0,3250,GET /demo/search?q=heartbeat
1773556796786,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":21.3,""request_id"":""benign-1773556796764""}"
1773556797051,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_7"",""action"":""turn_off"",""request_id"":""benign-1773556797038""}"
1773556812469,0,0,/health,0,0.0,0,186,GET /health
1773556828587,0,0,/state,8,3.0,0,166,GET /state?device_id=light_10
1773556846673,0,0,/state,6,2.585,0,166,GET /state?device_id=lock_5
1773556859447,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773556859424""}"
1773556868633,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_8
1773556868790,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_3
1773556869070,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_5"",""action"":""unlock"",""request_id"":""benign-1773556869064""}"
1773556870143,0,0,/health,0,0.0,0,186,GET /health
1773556870656,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_6
1773556871305,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":23.9,""request_id"":""benign-1773556871299""}"
1773556872203,0,0,/demo/search,6,2.585,0,1368,GET /demo/search?q=lock_1
1773556873132,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_2"",""action"":""turn_on"",""request_id"":""benign-1773556873126""}"
1773556874269,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":20.3,""request_id"":""benign-1773556874257""}"
1773556875617,0,0,/health,0,0.0,0,186,GET /health
1773556876567,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_6"",""action"":""unlock"",""request_id"":""benign-1773556876557""}"
1773556877958,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_2
1773556878289,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773556878280""}"
1773556879144,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":18.4,""request_id"":""benign-1773556879134""}"
1773556879641,0,0,/health,0,0.0,0,186,GET /health
1773556880543,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_1
1773556881547,0,0,/events,0,0.0,0,1055,GET /events?limit=10
1773556881789,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773556881778""}"
1773556882731,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_5
1773556883056,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_8
1773556884028,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_6
1773556885102,0,0,/events,0,0.0,0,1055,GET /events?limit=10
1773556885346,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_10"",""action"":""turn_on"",""request_id"":""benign-1773556885336""}"
1773556886144,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_3
1773556887069,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_9"",""action"":""turn_on"",""request_id"":""benign-1773556887058""}"
1773556887773,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_2"",""action"":""turn_on"",""request_id"":""benign-1773556887761""}"
1773556888472,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":23.1,""request_id"":""benign-1773556888465""}"
1773556889644,0,0,/firmware,0,0.0,2819,179,POST /firmware [multipart]
1773556890558,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_4
1773556890798,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_7"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773556891392,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_3"",""action"":""turn_on"",""request_id"":""benign-1773556891386""}"
1773556892056,0,0,/demo/upload-preview,0,0.0,327,73,POST /demo/upload-preview [multipart]
1773556893177,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_6"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773556893453,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_1
1773556894048,0,0,/health,0,0.0,0,186,GET /health
1773556894899,0,0,/demo/search,9,2.5033,0,3251,GET /demo/search?q=heartbeat
1773556914125,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_1
1773556922398,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_8"",""action"":""turn_on"",""request_id"":""benign-1773556922374""}"
1773556941686,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":21.0,""request_id"":""benign-1773556941663""}"
1773556942045,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_4
1773556962221,0,0,/event,0,0.0,68,11,"POST /event {""device_id"":""thermostat_3"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773556974608,0,0,/command,0,0.0,76,273,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773556974523""}"
1773556974778,0,0,/command,0,0.0,76,272,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773556974765""}"
1773556975136,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":21.6,""request_id"":""benign-1773556975130""}"
1773556976179,0,0,/event,0,0.0,68,11,"POST /event {""device_id"":""thermostat_1"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773556976629,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_4
1773556977179,0,0,/health,0,0.0,0,186,GET /health
1773556978153,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_2
1773556978524,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773556978910,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_2"",""action"":""turn_on"",""request_id"":""benign-1773556978904""}"
1773556980074,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_5
1773556981083,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_9"",""action"":""turn_off"",""request_id"":""benign-1773556981073""}"
1773556981985,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""thermostat_1"",""event"":""temperature_update"",""value"":{""temp"":23.2}}"
1773556982503,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773556982493""}"
1773556983149,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_8
1773556984205,0,0,/health,0,0.0,0,186,GET /health
1773556984655,0,0,/events,0,0.0,0,1026,GET /events?limit=10
1773556985069,0,0,/health,0,0.0,0,186,GET /health
1773556985360,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773556985665,0,0,/demo/upload-preview,0,0.0,811,74,POST /demo/upload-preview [multipart]
1773556986758,0,0,/demo/search,6,2.585,0,1661,GET /demo/search?q=lock_6
1773556987496,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_5
1773556988041,0,0,/health,0,0.0,0,186,GET /health
1773556988503,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_8"",""action"":""turn_off"",""request_id"":""benign-1773556988496""}"
1773556989024,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773556989531,0,0,/event,0,0.0,76,11,"POST /event {""device_id"":""light_3"",""event"":""motion_detected"",""value"":{""zone"":""kitchen""}}"
1773556990127,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_4
1773556990871,0,0,/health,0,0.0,0,186,GET /health
1773556991860,0,0,/event,0,0.0,62,11,"POST /event {""device_id"":""lock_6"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773556992852,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_3
1773556993868,0,0,/demo/search,18,3.0169,0,2728,GET /demo/search?q=temperature_update
1773556994656,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_6
1773556995171,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_5
1773556995716,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_6
1773556996046,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_6"",""action"":""lock"",""request_id"":""benign-1773556996036""}"
1773556996602,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_1"",""action"":""turn_off"",""request_id"":""benign-1773556996592""}"
1773556997354,0,0,/demo/search,9,2.5033,0,3260,GET /demo/search?q=heartbeat
1773556997504,0,0,/health,0,0.0,0,186,GET /health
1773557015557,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_2
1773557040523,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":19.3,""request_id"":""benign-1773557040499""}"
1773557040953,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""lock_2"",""event"":""door_opened"",""value"":{""source"":""routine_check""}}"
1773557041868,0,0,/health,0,0.0,0,186,GET /health
1773557043011,0,0,/health,0,0.0,0,186,GET /health
1773557043469,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_2"",""action"":""lock"",""request_id"":""benign-1773557043463""}"
1773557044512,0,0,/health,0,0.0,0,186,GET /health
1773557044988,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_5
1773557045484,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_6
1773557045731,0,0,/event,0,0.0,77,11,"POST /event {""device_id"":""lock_3"",""event"":""door_opened"",""value"":{""source"":""manual_test""}}"
1773557046473,0,0,/command,0,0.0,74,268,"POST /command {""device_id"":""lock_4"",""action"":""lock"",""request_id"":""benign-1773557046463""}"
1773557047713,0,0,/command,0,0.0,80,276,"POST /command {""device_id"":""light_10"",""action"":""turn_off"",""request_id"":""benign-1773557047702""}"
1773557048556,0,0,/health,0,0.0,0,186,GET /health
1773557049535,0,0,/demo/search,8,3.0,0,1816,GET /demo/search?q=light_10
1773557049895,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_2
1773557050969,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_7"",""action"":""turn_off"",""request_id"":""benign-1773557050959""}"
1773557051933,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_6"",""action"":""turn_off"",""request_id"":""benign-1773557051923""}"
1773557052197,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_4"",""action"":""unlock"",""request_id"":""benign-1773557052187""}"
1773557053231,0,0,/health,0,0.0,0,186,GET /health
1773557053627,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_5"",""action"":""turn_on"",""request_id"":""benign-1773557053617""}"
1773557054376,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_4
1773557055078,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_6"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773557055368,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_7"",""action"":""turn_off"",""request_id"":""benign-1773557055358""}"
1773557056609,0,0,/events,0,0.0,0,1040,GET /events?limit=10
1773557057748,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_6"",""action"":""turn_on"",""request_id"":""benign-1773557057739""}"
1773557058303,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_9"",""action"":""turn_on"",""request_id"":""benign-1773557058293""}"
1773557058904,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_6
1773557059651,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_1"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773557060149,0,0,/demo/search,18,3.0169,0,2557,GET /demo/search?q=temperature_update
1773557061193,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_7"",""action"":""turn_on"",""request_id"":""benign-1773557061183""}"
1773557061828,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_9
1773557063010,0,0,/state,6,2.585,0,166,GET /state?device_id=lock_1
1773557063909,0,0,/command,0,0.0,76,273,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773557063903""}"
1773557065032,0,0,/demo/search,9,2.5033,0,3254,GET /demo/search?q=heartbeat
1773557065635,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_2"",""action"":""unlock"",""request_id"":""benign-1773557065629""}"
1773557106676,0,0,/demo/search,7,2.8074,0,2984,GET /demo/search?q=light_1
1773557124958,0,0,/events,0,0.0,0,1040,GET /events?limit=10
1773557144905,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""lock_2"",""event"":""door_opened"",""value"":{""source"":""routine_check""}}"
1773557161719,0,0,/health,0,0.0,0,186,GET /health
1773557169818,0,0,/health,0,0.0,0,186,GET /health
1773557169934,0,0,/events,0,0.0,0,5083,GET /events?limit=50
1773557190492,0,0,/health,0,0.0,0,186,GET /health
1773557202506,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_4
1773557224104,0,0,/command,0,0.0,74,268,"POST /command {""device_id"":""lock_6"",""action"":""lock"",""request_id"":""benign-1773557224081""}"
1773557224338,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":25.0,""request_id"":""benign-1773557224321""}"
1773557246028,0,0,/health,0,0.0,0,186,GET /health
1773557254614,0,0,/state,7,2.8074,0,162,GET /state?device_id=light_3
1773557254784,0,0,/events,0,0.0,0,1056,GET /events?limit=10
1773557257420,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":19.9,""request_id"":""benign-1773557257414""}"
1773557259746,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_3"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773557262357,0,0,/health,0,0.0,0,186,GET /health
1773557264284,0,0,/demo/search,9,2.5033,0,3253,GET /demo/search?q=heartbeat
1773557267740,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_9"",""action"":""turn_off"",""request_id"":""benign-1773557267734""}"
1773557271670,0,0,/health,0,0.0,0,186,GET /health
1773557274856,0,0,/demo/search,15,3.0062,0,3491,GET /demo/search?q=motion_detected
1773557276628,0,0,/health,0,0.0,0,186,GET /health
1773557280337,0,0,/demo/search,18,3.0169,0,2557,GET /demo/search?q=temperature_update
1773557282056,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_3"",""action"":""unlock"",""request_id"":""benign-1773557282044""}"
1773557285741,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_4"",""action"":""turn_off"",""request_id"":""benign-1773557285729""}"
1773557287533,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":25.5,""request_id"":""benign-1773557287523""}"
1773557291124,0,0,/command,0,0.0,74,267,"POST /command {""device_id"":""lock_2"",""action"":""lock"",""request_id"":""benign-1773557291112""}"
1773557294899,0,0,/demo/search,18,3.0169,0,2557,GET /demo/search?q=temperature_update
1773557298295,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":22.3,""request_id"":""benign-1773557298285""}"
1773557302209,0,0,/demo/upload-preview,0,0.0,334,72,POST /demo/upload-preview [multipart]
1773557305274,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_3"",""action"":""lock"",""request_id"":""benign-1773557305265""}"
1773557308301,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_5
1773557311914,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_8"",""action"":""turn_off"",""request_id"":""benign-1773557311905""}"
1773557315178,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_10"",""action"":""turn_on"",""request_id"":""benign-1773557315168""}"
1773557318606,0,0,/events,0,0.0,0,2055,GET /events?limit=20
1773557320221,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":25.9,""request_id"":""benign-1773557320210""}"
1773557322210,0,0,/demo/upload-preview,0,0.0,340,73,POST /demo/upload-preview [multipart]
1773557325534,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_1"",""action"":""lock"",""request_id"":""benign-1773557325525""}"
1773557329290,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_8"",""action"":""turn_on"",""request_id"":""benign-1773557329285""}"
1773557333148,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""lock_6"",""event"":""door_opened"",""value"":{""source"":""routine_check""}}"
1773557337143,0,0,/health,0,0.0,0,186,GET /health
1773557340797,0,0,/demo/upload-preview,0,0.0,335,73,POST /demo/upload-preview [multipart]
1773557343529,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_3"",""action"":""unlock"",""request_id"":""benign-1773557343518""}"
1773557345417,0,0,/health,0,0.0,0,186,GET /health
1773557347652,0,0,/demo/search,11,2.6635,0,3545,GET /demo/search?q=door_opened
1773557350188,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":24.9,""request_id"":""benign-1773557350178""}"
1773557352075,0,0,/demo/search,12,3.1887,0,1726,GET /demo/search?q=thermostat_1
1773557354772,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773557354762""}"
1773557358086,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_5"",""action"":""turn_on"",""request_id"":""benign-1773557358077""}"
1773557360196,0,0,/event,0,0.0,75,11,"POST /event {""device_id"":""light_1"",""event"":""motion_detected"",""value"":{""zone"":""garage""}}"
1773557363869,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773557363859""}"
1773557364030,0,0,/demo/search,8,3.0,0,1816,GET /demo/search?q=light_10
1773557378194,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_2
1773557388264,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_1
1773557406419,0,0,/demo/search,9,2.5033,0,3253,GET /demo/search?q=heartbeat
1773557418650,0,0,/command,0,0.0,76,273,"POST /command {""device_id"":""lock_3"",""action"":""unlock"",""request_id"":""benign-1773557418627""}"
1773557431944,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_6
1773557432117,0,0,/event,0,0.0,75,11,"POST /event {""device_id"":""light_3"",""event"":""motion_detected"",""value"":{""zone"":""garage""}}"
1773557446661,0,0,/health,0,0.0,0,186,GET /health
1773557462279,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_4"",""action"":""turn_on"",""request_id"":""benign-1773557462256""}"
1773557472451,0,0,/health,0,0.0,0,186,GET /health
1773557495950,0,0,/command,0,0.0,97,609,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":22.6,""request_id"":""benign-1773557495927""}"
1773557496273,0,0,/event,0,0.0,76,11,"POST /event {""device_id"":""light_6"",""event"":""motion_detected"",""value"":{""zone"":""kitchen""}}"
1773557521335,0,0,/health,0,0.0,0,186,GET /health
1773557534459,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_1"",""action"":""lock"",""request_id"":""benign-1773557534436""}"
1773557554793,0,0,/events,0,0.0,0,1071,GET /events?limit=10
1773557554927,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""thermostat_1"",""event"":""temperature_update"",""value"":{""temp"":18.5}}"
1773557558541,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_4
1773557561973,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_4"",""action"":""turn_on"",""request_id"":""benign-1773557561964""}"
1773557565693,0,0,/health,0,0.0,0,186,GET /health
1773557567233,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_1
1773557569114,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_7"",""action"":""turn_on"",""request_id"":""benign-1773557569107""}"
1773557570884,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_2"",""action"":""turn_on"",""request_id"":""benign-1773557570878""}"
1773557574885,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_2
1773557578876,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_1"",""action"":""turn_on"",""request_id"":""benign-1773557578865""}"
1773557581199,0,0,/demo/search,11,2.6635,0,3545,GET /demo/search?q=door_opened
1773557584997,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":21.6,""request_id"":""benign-1773557584987""}"
1773557588120,0,0,/health,0,0.0,0,186,GET /health
1773557590948,0,0,/demo/upload-preview,0,0.0,334,73,POST /demo/upload-preview [multipart]
1773557594143,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_2"",""action"":""turn_on"",""request_id"":""benign-1773557594132""}"
1773557596070,0,0,/events,0,0.0,0,1071,GET /events?limit=10
1773557597934,0,0,/state,12,3.1887,0,490,GET /state?device_id=thermostat_3
1773557600401,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":21.4,""request_id"":""benign-1773557600392""}"
1773557603608,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_6"",""action"":""turn_off"",""request_id"":""benign-1773557603596""}"
1773557606325,0,0,/demo/search,9,2.5033,0,3253,GET /demo/search?q=heartbeat
1773557610224,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_7"",""action"":""turn_on"",""request_id"":""benign-1773557610212""}"
1773557613376,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_7"",""action"":""turn_off"",""request_id"":""benign-1773557613364""}"
1773557616349,0,0,/health,0,0.0,0,186,GET /health
1773557619162,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773557619149""}"
1773557623220,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_1
1773557627190,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_9"",""action"":""turn_on"",""request_id"":""benign-1773557627180""}"
1773557630075,0,0,/health,0,0.0,0,186,GET /health
1773557632615,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_3"",""action"":""turn_off"",""request_id"":""benign-1773557632604""}"
1773557636469,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_5"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773557638685,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_8"",""action"":""turn_off"",""request_id"":""benign-1773557638673""}"
1773557642641,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_4"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773557642774,0,0,/event,0,0.0,75,11,"POST /event {""device_id"":""light_4"",""event"":""motion_detected"",""value"":{""zone"":""garage""}}"
1773557645726,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_9"",""action"":""turn_on"",""request_id"":""benign-1773557645720""}"
1773557649518,0,0,/command,0,0.0,74,267,"POST /command {""device_id"":""lock_3"",""action"":""lock"",""request_id"":""benign-1773557649509""}"
1773557652033,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""thermostat_2"",""event"":""temperature_update"",""value"":{""temp"":21.8}}"
1773557653885,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":23.7,""request_id"":""benign-1773557653873""}"
1773557657353,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":23.9,""request_id"":""benign-1773557657343""}"
1773557659343,0,0,/health,0,0.0,0,186,GET /health
1773557663308,0,0,/health,0,0.0,0,186,GET /health
1773557665457,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_5
1773557667485,0,0,/demo/upload-preview,0,0.0,329,73,POST /demo/upload-preview [multipart]
1773557670109,0,0,/demo/search,6,2.585,0,1816,GET /demo/search?q=lock_6
1773557672421,0,0,/events,0,0.0,0,5142,GET /events?limit=50
1773557674967,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_3"",""action"":""turn_on"",""request_id"":""benign-1773557674957""}"
1773557676784,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_3"",""action"":""turn_on"",""request_id"":""benign-1773557676775""}"
1773557679785,0,0,/command,0,0.0,80,276,"POST /command {""device_id"":""light_10"",""action"":""turn_off"",""request_id"":""benign-1773557679775""}"
1773557683373,0,0,/command,0,0.0,74,267,"POST /command {""device_id"":""lock_4"",""action"":""lock"",""request_id"":""benign-1773557683363""}"
